udaj,kod,url,budid,idob
V Registru sčítacích obvodů a budov:,1000158888,buddet.jsp?budid=3349340&idob=1000158888&b=0,3349340,1000158888
Pořadové číslo budovy (vchodu):,3,buddet.jsp?budid=3349340&idob=1000158888&b=0,3349340,1000158888
V Informačním systému katastru nemovitostí:,893711101,buddet.jsp?budid=3349340&idob=1000158888&b=0,3349340,1000158888
V informačním systému základního registru RÚIAN:,21782652,buddet.jsp?budid=3349340&idob=1000158888&b=0,3349340,1000158888
V Registru sčítacích obvodů a budov:,1000158888,buddet.jsp?budid=3349341&idob=1000158888&b=0,3349341,1000158888
Pořadové číslo budovy (vchodu):,2,buddet.jsp?budid=3349341&idob=1000158888&b=0,3349341,1000158888
V Informačním systému katastru nemovitostí:,893711101,buddet.jsp?budid=3349341&idob=1000158888&b=0,3349341,1000158888
V informačním systému základního registru RÚIAN:,21782652,buddet.jsp?budid=3349341&idob=1000158888&b=0,3349341,1000158888
V Registru sčítacích obvodů a budov:,1000165019,buddet.jsp?budid=685233&idob=1000165019&b=0,685233,1000165019
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=685233&idob=1000165019&b=0,685233,1000165019
V Informačním systému katastru nemovitostí:,893564101,buddet.jsp?budid=685233&idob=1000165019&b=0,685233,1000165019
V informačním systému základního registru RÚIAN:,21788774,buddet.jsp?budid=685233&idob=1000165019&b=0,685233,1000165019
V Registru sčítacích obvodů a budov:,1000158721,buddet.jsp?budid=220123&idob=1000158721&b=0,220123,1000158721
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220123&idob=1000158721&b=0,220123,1000158721
V Informačním systému katastru nemovitostí:,893395101,buddet.jsp?budid=220123&idob=1000158721&b=0,220123,1000158721
V informačním systému základního registru RÚIAN:,21782491,buddet.jsp?budid=220123&idob=1000158721&b=0,220123,1000158721
V Registru sčítacích obvodů a budov:,1000158730,buddet.jsp?budid=220124&idob=1000158730&b=0,220124,1000158730
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220124&idob=1000158730&b=0,220124,1000158730
V Informačním systému katastru nemovitostí:,893394101,buddet.jsp?budid=220124&idob=1000158730&b=0,220124,1000158730
V informačním systému základního registru RÚIAN:,21782504,buddet.jsp?budid=220124&idob=1000158730&b=0,220124,1000158730
V Registru sčítacích obvodů a budov:,1000159001,buddet.jsp?budid=220151&idob=1000159001&b=0,220151,1000159001
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220151&idob=1000159001&b=0,220151,1000159001
V Informačním systému katastru nemovitostí:,893052101,buddet.jsp?budid=220151&idob=1000159001&b=0,220151,1000159001
V informačním systému základního registru RÚIAN:,21782776,buddet.jsp?budid=220151&idob=1000159001&b=0,220151,1000159001
V Registru sčítacích obvodů a budov:,1000160343,buddet.jsp?budid=220268&idob=1000160343&b=0,220268,1000160343
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220268&idob=1000160343&b=0,220268,1000160343
V Informačním systému katastru nemovitostí:,892302101,buddet.jsp?budid=220268&idob=1000160343&b=0,220268,1000160343
V informačním systému základního registru RÚIAN:,21784116,buddet.jsp?budid=220268&idob=1000160343&b=0,220268,1000160343
V Registru sčítacích obvodů a budov:,1000160351,buddet.jsp?budid=220269&idob=1000160351&b=0,220269,1000160351
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220269&idob=1000160351&b=0,220269,1000160351
V Informačním systému katastru nemovitostí:,892666101,buddet.jsp?budid=220269&idob=1000160351&b=0,220269,1000160351
V informačním systému základního registru RÚIAN:,21784124,buddet.jsp?budid=220269&idob=1000160351&b=0,220269,1000160351
V Registru sčítacích obvodů a budov:,1000160360,buddet.jsp?budid=684860&idob=1000160360&b=0,684860,1000160360
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=684860&idob=1000160360&b=0,684860,1000160360
V Informačním systému katastru nemovitostí:,892533101,buddet.jsp?budid=684860&idob=1000160360&b=0,684860,1000160360
V informačním systému základního registru RÚIAN:,21784132,buddet.jsp?budid=684860&idob=1000160360&b=0,684860,1000160360
V Registru sčítacích obvodů a budov:,1000160378,buddet.jsp?budid=684861&idob=1000160378&b=0,684861,1000160378
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=684861&idob=1000160378&b=0,684861,1000160378
V Informačním systému katastru nemovitostí:,893389101,buddet.jsp?budid=684861&idob=1000160378&b=0,684861,1000160378
V informačním systému základního registru RÚIAN:,21784141,buddet.jsp?budid=684861&idob=1000160378&b=0,684861,1000160378
V Registru sčítacích obvodů a budov:,1000160386,buddet.jsp?budid=684862&idob=1000160386&b=0,684862,1000160386
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=684862&idob=1000160386&b=0,684862,1000160386
V Informačním systému katastru nemovitostí:,893230101,buddet.jsp?budid=684862&idob=1000160386&b=0,684862,1000160386
V informačním systému základního registru RÚIAN:,21784159,buddet.jsp?budid=684862&idob=1000160386&b=0,684862,1000160386
V Registru sčítacích obvodů a budov:,1000156613,buddet.jsp?budid=219942&idob=1000156613&b=0,219942,1000156613
Pořadové číslo budovy (vchodu):,2,buddet.jsp?budid=219942&idob=1000156613&b=0,219942,1000156613
V Informačním systému katastru nemovitostí:,NA,buddet.jsp?budid=219942&idob=1000156613&b=0,219942,1000156613
V informačním systému základního registru RÚIAN:,21780382,buddet.jsp?budid=219942&idob=1000156613&b=0,219942,1000156613
V Registru sčítacích obvodů a budov:,1000156613,buddet.jsp?budid=3349335&idob=1000156613&b=0,3349335,1000156613
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=3349335&idob=1000156613&b=0,3349335,1000156613
V Informačním systému katastru nemovitostí:,NA,buddet.jsp?budid=3349335&idob=1000156613&b=0,3349335,1000156613
V informačním systému základního registru RÚIAN:,21780382,buddet.jsp?budid=3349335&idob=1000156613&b=0,3349335,1000156613
V Registru sčítacích obvodů a budov:,1000157067,buddet.jsp?budid=219981&idob=1000157067&b=0,219981,1000157067
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219981&idob=1000157067&b=0,219981,1000157067
V Informačním systému katastru nemovitostí:,893432101,buddet.jsp?budid=219981&idob=1000157067&b=0,219981,1000157067
V informačním systému základního registru RÚIAN:,21780838,buddet.jsp?budid=219981&idob=1000157067&b=0,219981,1000157067
V Registru sčítacích obvodů a budov:,1000158934,buddet.jsp?budid=220144&idob=1000158934&b=0,220144,1000158934
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220144&idob=1000158934&b=0,220144,1000158934
V Informačním systému katastru nemovitostí:,893046101,buddet.jsp?budid=220144&idob=1000158934&b=0,220144,1000158934
V informačním systému základního registru RÚIAN:,21782709,buddet.jsp?budid=220144&idob=1000158934&b=0,220144,1000158934
V Registru sčítacích obvodů a budov:,1000158942,buddet.jsp?budid=220145&idob=1000158942&b=0,220145,1000158942
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220145&idob=1000158942&b=0,220145,1000158942
V Informačním systému katastru nemovitostí:,893047101,buddet.jsp?budid=220145&idob=1000158942&b=0,220145,1000158942
V informačním systému základního registru RÚIAN:,21782717,buddet.jsp?budid=220145&idob=1000158942&b=0,220145,1000158942
V Registru sčítacích obvodů a budov:,1000158951,buddet.jsp?budid=220146&idob=1000158951&b=0,220146,1000158951
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220146&idob=1000158951&b=0,220146,1000158951
V Informačním systému katastru nemovitostí:,893048101,buddet.jsp?budid=220146&idob=1000158951&b=0,220146,1000158951
V informačním systému základního registru RÚIAN:,21782733,buddet.jsp?budid=220146&idob=1000158951&b=0,220146,1000158951
V Registru sčítacích obvodů a budov:,1000158969,buddet.jsp?budid=3349342&idob=1000158969&b=0,3349342,1000158969
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=3349342&idob=1000158969&b=0,3349342,1000158969
V Informačním systému katastru nemovitostí:,893048101,buddet.jsp?budid=3349342&idob=1000158969&b=0,3349342,1000158969
V informačním systému základního registru RÚIAN:,21782733,buddet.jsp?budid=3349342&idob=1000158969&b=0,3349342,1000158969
V Registru sčítacích obvodů a budov:,1000158977,buddet.jsp?budid=220148&idob=1000158977&b=0,220148,1000158977
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220148&idob=1000158977&b=0,220148,1000158977
V Informačním systému katastru nemovitostí:,893050101,buddet.jsp?budid=220148&idob=1000158977&b=0,220148,1000158977
V informačním systému základního registru RÚIAN:,21782741,buddet.jsp?budid=220148&idob=1000158977&b=0,220148,1000158977
V Registru sčítacích obvodů a budov:,1000158985,buddet.jsp?budid=220149&idob=1000158985&b=0,220149,1000158985
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220149&idob=1000158985&b=0,220149,1000158985
V Informačním systému katastru nemovitostí:,893051101,buddet.jsp?budid=220149&idob=1000158985&b=0,220149,1000158985
V informačním systému základního registru RÚIAN:,21782750,buddet.jsp?budid=220149&idob=1000158985&b=0,220149,1000158985
V Registru sčítacích obvodů a budov:,1000156737,buddet.jsp?budid=219951&idob=1000156737&b=0,219951,1000156737
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219951&idob=1000156737&b=0,219951,1000156737
V Informačním systému katastru nemovitostí:,893363101,buddet.jsp?budid=219951&idob=1000156737&b=0,219951,1000156737
V informačním systému základního registru RÚIAN:,21780501,buddet.jsp?budid=219951&idob=1000156737&b=0,219951,1000156737
V Registru sčítacích obvodů a budov:,1000156745,buddet.jsp?budid=219952&idob=1000156745&b=0,219952,1000156745
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219952&idob=1000156745&b=0,219952,1000156745
V Informačním systému katastru nemovitostí:,893359101,buddet.jsp?budid=219952&idob=1000156745&b=0,219952,1000156745
V informačním systému základního registru RÚIAN:,21780510,buddet.jsp?budid=219952&idob=1000156745&b=0,219952,1000156745
V Registru sčítacích obvodů a budov:,1000156753,buddet.jsp?budid=219953&idob=1000156753&b=0,219953,1000156753
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219953&idob=1000156753&b=0,219953,1000156753
V Informačním systému katastru nemovitostí:,893512101,buddet.jsp?budid=219953&idob=1000156753&b=0,219953,1000156753
V informačním systému základního registru RÚIAN:,21780528,buddet.jsp?budid=219953&idob=1000156753&b=0,219953,1000156753
V Registru sčítacích obvodů a budov:,1000158322,buddet.jsp?budid=220089&idob=1000158322&b=0,220089,1000158322
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220089&idob=1000158322&b=0,220089,1000158322
V Informačním systému katastru nemovitostí:,893623101,buddet.jsp?budid=220089&idob=1000158322&b=0,220089,1000158322
V informačním systému základního registru RÚIAN:,21782083,buddet.jsp?budid=220089&idob=1000158322&b=0,220089,1000158322
V Registru sčítacích obvodů a budov:,1000158357,buddet.jsp?budid=220092&idob=1000158357&b=0,220092,1000158357
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220092&idob=1000158357&b=0,220092,1000158357
V Informačním systému katastru nemovitostí:,893623101,buddet.jsp?budid=220092&idob=1000158357&b=0,220092,1000158357
V informačním systému základního registru RÚIAN:,21782113,buddet.jsp?budid=220092&idob=1000158357&b=0,220092,1000158357
V Registru sčítacích obvodů a budov:,1000163474,buddet.jsp?budid=220534&idob=1000163474&b=0,220534,1000163474
Pořadové číslo budovy (vchodu):,2,buddet.jsp?budid=220534&idob=1000163474&b=0,220534,1000163474
V Informačním systému katastru nemovitostí:,893128101,buddet.jsp?budid=220534&idob=1000163474&b=0,220534,1000163474
V informačním systému základního registru RÚIAN:,21787239,buddet.jsp?budid=220534&idob=1000163474&b=0,220534,1000163474
V Registru sčítacích obvodů a budov:,1000163474,buddet.jsp?budid=3349352&idob=1000163474&b=0,3349352,1000163474
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=3349352&idob=1000163474&b=0,3349352,1000163474
V Informačním systému katastru nemovitostí:,893128101,buddet.jsp?budid=3349352&idob=1000163474&b=0,3349352,1000163474
V informačním systému základního registru RÚIAN:,21787239,buddet.jsp?budid=3349352&idob=1000163474&b=0,3349352,1000163474
V Registru sčítacích obvodů a budov:,1000163482,buddet.jsp?budid=3349353&idob=1000163482&b=0,3349353,1000163482
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=3349353&idob=1000163482&b=0,3349353,1000163482
V Informačním systému katastru nemovitostí:,893128101,buddet.jsp?budid=3349353&idob=1000163482&b=0,3349353,1000163482
V informačním systému základního registru RÚIAN:,21787239,buddet.jsp?budid=3349353&idob=1000163482&b=0,3349353,1000163482
V Registru sčítacích obvodů a budov:,1000163482,buddet.jsp?budid=3349351&idob=1000163482&b=0,3349351,1000163482
Pořadové číslo budovy (vchodu):,2,buddet.jsp?budid=3349351&idob=1000163482&b=0,3349351,1000163482
V Informačním systému katastru nemovitostí:,893128101,buddet.jsp?budid=3349351&idob=1000163482&b=0,3349351,1000163482
V informačním systému základního registru RÚIAN:,21787239,buddet.jsp?budid=3349351&idob=1000163482&b=0,3349351,1000163482
V Registru sčítacích obvodů a budov:,1000156656,buddet.jsp?budid=219944&idob=1000156656&b=0,219944,1000156656
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219944&idob=1000156656&b=0,219944,1000156656
V Informačním systému katastru nemovitostí:,893634101,buddet.jsp?budid=219944&idob=1000156656&b=0,219944,1000156656
V informačním systému základního registru RÚIAN:,21780421,buddet.jsp?budid=219944&idob=1000156656&b=0,219944,1000156656
V Registru sčítacích obvodů a budov:,1000156664,buddet.jsp?budid=219945&idob=1000156664&b=0,219945,1000156664
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219945&idob=1000156664&b=0,219945,1000156664
V Informačním systému katastru nemovitostí:,893019101,buddet.jsp?budid=219945&idob=1000156664&b=0,219945,1000156664
V informačním systému základního registru RÚIAN:,21780439,buddet.jsp?budid=219945&idob=1000156664&b=0,219945,1000156664
V Registru sčítacích obvodů a budov:,1000156672,buddet.jsp?budid=219946&idob=1000156672&b=0,219946,1000156672
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219946&idob=1000156672&b=0,219946,1000156672
V Informačním systému katastru nemovitostí:,893020101,buddet.jsp?budid=219946&idob=1000156672&b=0,219946,1000156672
V informačním systému základního registru RÚIAN:,21780447,buddet.jsp?budid=219946&idob=1000156672&b=0,219946,1000156672
V Registru sčítacích obvodů a budov:,1000156681,buddet.jsp?budid=219947&idob=1000156681&b=0,219947,1000156681
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219947&idob=1000156681&b=0,219947,1000156681
V Informačním systému katastru nemovitostí:,893021101,buddet.jsp?budid=219947&idob=1000156681&b=0,219947,1000156681
V informačním systému základního registru RÚIAN:,21780455,buddet.jsp?budid=219947&idob=1000156681&b=0,219947,1000156681
V Registru sčítacích obvodů a budov:,1000156761,buddet.jsp?budid=219954&idob=1000156761&b=0,219954,1000156761
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219954&idob=1000156761&b=0,219954,1000156761
V Informačním systému katastru nemovitostí:,893442101,buddet.jsp?budid=219954&idob=1000156761&b=0,219954,1000156761
V informačním systému základního registru RÚIAN:,21780536,buddet.jsp?budid=219954&idob=1000156761&b=0,219954,1000156761
V Registru sčítacích obvodů a budov:,1000156991,buddet.jsp?budid=219974&idob=1000156991&b=0,219974,1000156991
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219974&idob=1000156991&b=0,219974,1000156991
V Informačním systému katastru nemovitostí:,893280101,buddet.jsp?budid=219974&idob=1000156991&b=0,219974,1000156991
V informačním systému základního registru RÚIAN:,21780765,buddet.jsp?budid=219974&idob=1000156991&b=0,219974,1000156991
V Registru sčítacích obvodů a budov:,1000157008,buddet.jsp?budid=219975&idob=1000157008&b=0,219975,1000157008
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219975&idob=1000157008&b=0,219975,1000157008
