Údaj,Hodnota,Kód,Text,url,budid,idob
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=211880&idob=1000056414&b=0,211880,1000056414
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=211880&idob=1000056414&b=0,211880,1000056414
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=211880&idob=1000056414&b=0,211880,1000056414
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,7,20-29,buddet.jsp?budid=211880&idob=1000056414&b=0,211880,1000056414
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,7,20-29,buddet.jsp?budid=211880&idob=1000056414&b=0,211880,1000056414
Druh vlastníka budovy:,NA,3,obec,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Počet všech podlaží budovy:,6,6,6 podlaží,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Počet bytů v budově (vchodu):,14,7,10-14 bytů,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Druh plynu:,NA,NA,,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Počet evidovaných obyvatel v budově:,NA,7,20-29,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Počet nadzemních podlaží domu dle SLDB:,NA,5,5 podlaží,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Druh vlastníka domu dle SLDB:,NA,12,Obec,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,7,20-29,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,7,20-29,buddet.jsp?budid=211836&idob=1000055884&b=0,211836,1000055884
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Počet všech podlaží budovy:,6,6,6 podlaží,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Počet bytů v budově (vchodu):,20,9,20-29 bytů,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Druh plynu:,NA,NA,,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Počet evidovaných obyvatel v budově:,NA,6,15-19,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Počet nadzemních podlaží domu dle SLDB:,NA,5,5 podlaží,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Druh vlastníka domu dle SLDB:,NA,7,Kombinace vlastníků,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,6,15-19,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,7,20-29,buddet.jsp?budid=211838&idob=1000055906&b=0,211838,1000055906
Druh vlastníka budovy:,NA,1,fyzická osoba,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Počet všech podlaží budovy:,7,7,7 podlaží,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Počet bytů v budově (vchodu):,19,8,15-19 bytů,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Druh plynu:,NA,NA,,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Počet evidovaných obyvatel v budově:,NA,6,15-19,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Počet nadzemních podlaží domu dle SLDB:,NA,5,5 podlaží,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Druh vlastníka domu dle SLDB:,NA,1,Fyzická osoba,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,6,15-19,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,7,20-29,buddet.jsp?budid=211839&idob=1000055914&b=0,211839,1000055914
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Počet všech podlaží budovy:,7,7,7 podlaží,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Počet bytů v budově (vchodu):,13,7,10-14 bytů,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Druh plynu:,NA,NA,,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Počet evidovaných obyvatel v budově:,NA,7,20-29,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Počet nadzemních podlaží domu dle SLDB:,NA,5,5 podlaží,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Druh vlastníka domu dle SLDB:,NA,7,Kombinace vlastníků,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,7,20-29,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,6,15-19,buddet.jsp?budid=211899&idob=1000056635&b=0,211899,1000056635
Druh vlastníka budovy:,NA,1,fyzická osoba,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Počet všech podlaží budovy:,7,7,7 podlaží,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Počet bytů v budově (vchodu):,19,8,15-19 bytů,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Druh plynu:,NA,NA,,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Počet evidovaných obyvatel v budově:,NA,7,20-29,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Počet nadzemních podlaží domu dle SLDB:,NA,5,5 podlaží,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Druh vlastníka domu dle SLDB:,NA,11,Spoluvlastnictví vlastníků bytů (jednotek),buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,7,20-29,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,7,20-29,buddet.jsp?budid=211900&idob=1000056643&b=0,211900,1000056643
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Počet všech podlaží budovy:,7,7,7 podlaží,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Počet bytů v budově (vchodu):,11,7,10-14 bytů,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Druh plynu:,NA,NA,,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Počet evidovaných obyvatel v budově:,NA,5,10-14,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Počet nadzemních podlaží domu dle SLDB:,NA,5,5 podlaží,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Druh vlastníka domu dle SLDB:,NA,7,Kombinace vlastníků,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,5,10-14,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,6,15-19,buddet.jsp?budid=211901&idob=1000056651&b=0,211901,1000056651
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Počet všech podlaží budovy:,7,7,7 podlaží,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Počet bytů v budově (vchodu):,18,8,15-19 bytů,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Druh plynu:,NA,NA,,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Počet evidovaných obyvatel v budově:,NA,9,40-49,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Počet nadzemních podlaží domu dle SLDB:,NA,5,5 podlaží,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Druh vlastníka domu dle SLDB:,NA,7,Kombinace vlastníků,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,9,40-49,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,9,40-49,buddet.jsp?budid=211902&idob=1000056660&b=0,211902,1000056660
Druh vlastníka budovy:,NA,1,fyzická osoba,buddet.jsp?budid=211795&idob=1000055418&b=0,211795,1000055418
